Datetime,Total
2023-12-13 00:30:00,-0.000718487960366655
2023-12-13 00:45:00,0.0021554638810999693
2023-12-13 01:00:00,-0.0016165979108249762
2023-12-13 01:15:00,0.0007184879603666572
2023-12-13 01:30:00,0.0014369759207333132
2023-12-13 01:45:00,0.0023350858711916347
2023-12-13 02:00:00,-0.000718487960366655
2023-12-13 02:15:00,1.1102230246251566e-18
2023-12-13 02:30:00,-0.0030535738315582905
2023-12-13 02:45:00,0.00035924398018332917
2023-12-13 03:00:00,0.003951683782016612
2023-12-13 03:15:00,-0.0032331958216499533
2023-12-13 03:30:00,0.0028739518414666277
2023-12-13 03:45:00,-0.001436975920733311
2023-12-13 04:00:00,0.0075441235838498944
2023-12-13 04:15:00,0.011675429355958169
2023-12-13 04:30:00,0.015267869157791452
2023-12-13 04:45:00,0.003951683782016613
2023-12-13 05:00:00,0.0014369759207333167
2023-12-13 05:15:00,0.002694329851374966
2023-12-13 05:30:00,0.003233195821649958
2023-12-13 05:45:00,0.003772061791924951
2023-12-13 06:00:00,0.0028739518414666308
2023-12-13 06:15:00,0.0050294157225666
2023-12-13 06:30:00,-0.006107147663116576
2023-12-13 06:45:00,-0.008082989554124884
2023-12-13 07:00:00,-0.016525223088433093
2023-12-13 07:15:00,-0.014729003187516456
2023-12-13 07:30:00,-0.014549381197424788
2023-12-13 07:45:00,-0.011675429355958162
2023-12-13 08:00:00,-0.003951683782016605
2023-12-13 08:15:00,-0.000538865970274987
2023-12-13 08:30:00,-0.010238453435224847
2023-12-13 08:45:00,-0.006646013633391568
2023-12-13 09:00:00,0.002694329851374968
2023-12-13 09:15:00,-0.002873951841466622
2023-12-13 09:30:00,-0.00017962199009166068
2023-12-13 09:45:00,0.007184879603666571
2023-12-13 10:00:00,0.009519965474858203
2023-12-13 10:15:00,0.01760295502898309
2023-12-13 10:30:00,0.014190137217241472
2023-12-13 10:45:00,0.01544749114788312
2023-12-13 11:00:00,0.016884467068616432
2023-12-13 11:15:00,0.010597697415408187
2023-12-13 11:30:00,0.011316185375774843
2023-12-13 11:45:00,0.016165979108249778
2023-12-13 12:00:00,0.013112405276691486
2023-12-13 12:15:00,0.019039930949716403
2023-12-13 12:30:00,0.01239391731632483
2023-12-13 12:45:00,0.012573539306416493
2023-12-13 13:00:00,0.012214295326233164
2023-12-13 13:15:00,0.016884467068616432
2023-12-13 13:30:00,0.013471649256874814
2023-12-13 13:45:00,0.014908625177608128
2023-12-13 14:00:00,0.022093504781274694
2023-12-13 14:15:00,0.015447491147883116
2023-12-13 14:30:00,0.010238453435224858
2023-12-13 14:45:00,0.014369759207333133
2023-12-13 15:00:00,-0.0026943298513749593
2023-12-13 15:15:00,-0.005747903682933247
2023-12-13 15:30:00,-0.007184879603666559
2023-12-13 15:45:00,-0.009519965474858194
2023-12-13 16:00:00,-0.012034673336141492
2023-12-13 16:15:00,0.0007184879603666605
2023-12-13 16:30:00,-0.003951683782016607
2023-12-13 16:45:00,-0.015088247167699782
2023-12-13 17:00:00,-0.014908625177608117
2023-12-13 17:15:00,-0.02191388279118302
2023-12-13 17:30:00,-0.01975841891008305
2023-12-13 17:45:00,-0.015627113137974775
2023-12-13 18:00:00,-0.01185505134604983
2023-12-13 18:15:00,-0.016884467068616425
2023-12-13 18:30:00,-0.021554638810999692
2023-12-13 18:45:00,-0.015088247167699782
2023-12-13 19:00:00,-0.018321442989349738
2023-12-13 19:15:00,-0.012573539306416488
2023-12-13 19:30:00,-0.01311240527669148
2023-12-13 19:45:00,-0.0025147078612832953
2023-12-13 20:00:00,-0.01131618537577484
2023-12-13 20:15:00,-0.007723745573941555
2023-12-13 20:30:00,-0.004131305772108272
2023-12-13 20:45:00,-0.0032331958216499524
2023-12-13 21:00:00,-0.009879209455041525
2023-12-13 21:15:00,-0.0061071476631165775
2023-12-13 21:30:00,-0.008262611544216548
2023-12-13 21:45:00,-0.014190137217241465
2023-12-13 22:00:00,-0.005927525673024914
2023-12-13 22:15:00,-0.01185505134604983
2023-12-13 22:30:00,-0.01005883144513319
2023-12-13 22:45:00,0.002335085871191637
2023-12-13 23:00:00,-0.00035924398018332803
2023-12-13 23:15:00,-0.001436975920733311
2023-12-13 23:30:00,-0.0008981099504583189
2023-12-13 23:45:00,0.0008981099504583212
2023-12-14 00:00:00,0.0034128178117416195
2023-12-14 00:15:00,-0.0010777319405499818
2023-12-14 00:30:00,0.0021554638810999728
2023-12-14 00:45:00,0.0010777319405499864
2023-12-14 01:00:00,2.220446049250313e-18
2023-12-14 01:15:00,0.00035924398018333026
2023-12-14 01:30:00,0.0007184879603666583
2023-12-14 01:45:00,-0.00143697592073331
2023-12-14 02:00:00,0.0010777319405499864
2023-12-14 02:15:00,-0.0003592439801833258
2023-12-14 02:30:00,0.00017962199009166735
2023-12-14 02:45:00,-0.0016165979108249751
2023-12-14 03:00:00,-0.0008981099504583189
2023-12-14 03:15:00,-0.0007184879603666561
2023-12-14 03:30:00,-0.0007184879603666539
2023-12-14 03:45:00,-0.0001796219900916629
2023-12-14 04:00:00,0.005927525673024918
2023-12-14 04:15:00,0.011316185375774843
2023-12-14 04:30:00,0.012932783286599818
2023-12-14 04:45:00,0.013471649256874812
2023-12-14 05:00:00,0.003951683782016612
2023-12-14 05:15:00,0.0014369759207333147
2023-12-14 05:30:00,-0.00269432985137496
